Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
16;2011;2829;Ridley, Stevan;RB;nwe;h;mia;6.4;4600
16;2011;2373;McGahee, Willis;RB;den;a;buf;6.4;6200
16;2011;2472;Jacobs, Brandon;RB;nyg;a;nyj;6;6400
16;2011;2233;Morris, Sammy;RB;dal;h;phi;5.9;4600
16;2011;2705;Brown, Donald;RB;ind;h;hou;5.8;6200
16;2011;2815;Harper, Jamie;RB;ten;h;jac;5.6;4500
16;2011;2601;Battle, Jackie;RB;kan;h;oak;5.6;5100
16;2011;2645;Johnson, Chris;RB;ten;h;jac;5.6;8600
16;2011;2671;Johnson, Jeremiah;RB;den;a;buf;5.2;4500
16;2011;2228;Jones, Thomas;RB;kan;h;oak;5.1;4900
16;2011;2707;McCoy, LeSean;RB;phi;a;dal;5;9900
16;2011;2563;Snelling, Jason;RB;atl;a;nor;4.8;4800
16;2011;2791;Young, Darrel;RB;was;h;min;4.3;4700
16;2011;2487;Williams, Carnell;RB;stl;a;pit;4.2;4600
16;2011;2835;Allen, Armando;RB;chi;a;gnb;4;4500
16;2011;2310;Morris, Maurice;RB;det;h;sdg;3.7;5800
16;2011;2642;Forsett, Justin;RB;sea;h;sfo;3.5;4600
16;2011;2741;Ivory, Chris;RB;nor;h;atl;3.5;4900
16;2011;2456;Brown, Ronnie;RB;phi;a;dal;3.3;4500
16;2011;2454;Benson, Cedric;RB;cin;h;ari;3;6900
16;2011;2633;Ware, Danny;RB;nyg;a;nyj;3;4800
16;2011;2337;Taylor, Chester;RB;ari;a;cin;2.9;4500
16;2011;2818;Rodgers, Jacquizz;RB;atl;a;nor;2.8;4800
16;2011;2695;Scott, Bernard;RB;cin;h;ari;2.8;4900
16;2011;2616;Jones, Felix;RB;dal;h;phi;2.4;6600
16;2011;2617;Choice, Tashard;RB;buf;h;den;2.4;4600
16;2011;2786;Vaughan, Josh;RB;car;h;tam;2.4;4500
16;2011;2777;Starks, James;RB;gnb;h;chi;2.4;5800
16;2011;2782;Tonga, Manase;RB;oak;a;kan;2.2;4500
16;2011;2628;Washington, Chauncey;RB;dal;h;phi;2.2;0
16;2011;2473;Leach, Vonta;RB;bal;h;cle;2.1;4500
16;2011;2689;Woodhead, Danny;RB;nwe;h;mia;2;5000
16;2011;2691;Ogbonnaya, Chris;RB;cle;a;bal;1.7;4900
16;2011;2665;Reece, Marcel;RB;oak;a;kan;1.6;4800
16;2011;2332;Cartwright, Rock;RB;oak;a;kan;1.3;4500
16;2011;2669;Ball, Lance;RB;den;a;buf;1.2;5500
16;2011;2639;Hester, Jacob;RB;sdg;a;det;1.1;4600
16;2011;2721;Blount, LeGarrette;RB;tam;a;car;1.1;6300
16;2011;2572;McClain, Le'Ron;RB;kan;h;oak;1.1;4600
16;2011;2650;Green-Ellis, BenJarvus;RB;nwe;h;mia;1;6100
16;2011;2507;Washington, Leon;RB;sea;h;sfo;0.9;4500
16;2011;2834;Miller, Bruce;RB;sfo;a;sea;0.8;4600
16;2011;2847;Saine, Brandon;RB;gnb;h;chi;0.8;4800
16;2011;2668;Stephens-Howling, LaRod;RB;ari;a;cin;0.7;4900
16;2011;2692;Peerman, Cedric;RB;cin;h;ari;0.7;4500
16;2011;2824;Clutts, Tyler;RB;chi;a;gnb;0.7;4500
16;2011;2802;Harris, DuJuan;RB;jac;a;ten;0.5;4500
16;2011;2794;Thomas, Daniel;RB;mia;a;nwe;0.3;4900
16;2011;2534;Booker, Lorenzo;RB;min;a;was;0.1;4500
16;2011;2530;Hall, Ahmard;RB;ten;h;jac;0.1;4500
16;2011;2655;Fiammetta, Tony;RB;dal;h;phi;0.1;4500
16;2011;2632;Hilliard, Lex;RB;mia;a;nwe;0;4500
16;2011;2812;Marecic, Owen;RB;cle;a;bal;0;4500
16;2011;4439;Casey, James;RB;hou;a;ind;0;4500
16;2011;2773;Smith, Alfonso;RB;ari;a;cin;0;4600
16;2011;2531;Owens, Montell;RB;jac;a;ten;0;4500
16;2011;2549;Kuhn, John;RB;gnb;h;chi;0;4600
16;2011;4436;Collins, Jed;RB;nor;h;atl;0;4500
16;2011;2057;Faulk, Kevin;RB;nwe;h;mia;0;4500
16;2011;2643;Schmitt, Owen;RB;phi;a;dal;0;4500
16;2011;2657;Larsen, Spencer;RB;den;a;buf;0;4500
16;2011;2435;Ward, Derrick;RB;hou;a;ind;0;4800
16;2011;2722;Bolen, Brock;RB;jac;a;ten;0;4500
16;2011;2501;Norwood, Jerious;RB;stl;a;pit;0;4500
16;2011;2648;Cox, Mike;RB;atl;a;nor;0;4500
16;2011;2822;Sherman, Anthony;RB;ari;a;cin;0;4500
16;2011;2411;Massey, Chris;RB;chi;a;gnb;0;4500
16;2011;3605;Robinson, Michael;RB;sea;h;sfo;0;4600
16;2011;2769;Porter, Quinn;RB;stl;a;pit;0;4500
16;2011;2723;Brinkley, Curtis;RB;sdg;a;det;0;4500
16;2011;2518;Vickers, Lawrence;RB;hou;a;ind;0;4500
16;2011;2823;Mahaffey, Ryan;RB;ind;h;hou;0;4500
16;2011;2726;Conner, John;RB;nyj;h;nyg;0;4600
16;2011;2797;Scott, Da'Rel;RB;nyg;a;nyj;0;4500
16;2011;2685;Williams, Eddie;RB;cle;a;bal;0;4500
16;2011;2756;McKnight, Joe;RB;nyj;h;nyg;0;4800
16;2011;2624;Felton, Jerome;RB;ind;h;hou;0;4500
16;2011;2590;Hall, Korey;RB;nor;h;atl;0;4500
16;2011;2837;Hynoski, Henry;RB;nyg;a;nyj;0;4500
16;2011;2787;Williams, Keiland;RB;det;h;sdg;0;4900
16;2011;4111;Sellers, Mike;RB;was;h;min;0;4500
16;2011;2730;Dixon, Anthony;RB;sfo;a;sea;0;4500
16;2011;2774;Smith, Antone;RB;atl;a;nor;0;4500
16;2011;2729;D'Imperio, Ryan;RB;min;a;was;0;4500
16;2011;2494;McIntyre, Corey;RB;buf;h;den;0;4500
16;2011;2716;Pressley, Chris;RB;cin;h;ari;0;4500
16;2011;2811;Carter, Delone;RB;ind;h;hou;-0.1;4800
16;2011;2779;Tate, Ben;RB;hou;a;ind;-0.1;5500
16;2011;3751;Nelson, Jordy;WR;gnb;h;chi;26.5;6800
16;2011;3627;Marshall, Brandon;WR;mia;a;nwe;24.6;6900
16;2011;3900;Cruz, Victor;WR;nyg;a;nyj;23.9;7100
16;2011;5089;Jones, Julio;WR;atl;a;nor;20.8;6900
16;2011;3303;Wayne, Reggie;WR;ind;h;hou;20.6;6500
16;2011;3529;Welker, Wes;WR;nwe;h;mia;20.5;8100
16;2011;3501;Fitzgerald, Larry;WR;ari;a;cin;19.5;7600
16;2011;3679;Jones, James;WR;gnb;h;chi;19;5600
16;2011;3802;Harvin, Percy;WR;min;a;was;18.9;7100
16;2011;3547;Floyd, Malcom;WR;sdg;a;det;18.5;5800
16;2011;3571;White, Roddy;WR;atl;a;nor;18.2;8500
16;2011;3677;Johnson, Calvin;WR;det;h;sdg;18.2;8500
16;2011;3946;LaFell, Brandon;WR;car;h;tam;17.8;4800
16;2011;3602;Colston, Marques;WR;nor;h;atl;17.6;7200
16;2011;5109;Moore, Denarius;WR;oak;a;kan;17.4;4900
16;2011;3661;Bowe, Dwayne;WR;kan;h;oak;17;6700
16;2011;3349;Gaffney, Jabar;WR;was;h;min;16.7;6200
16;2011;3830;Maclin, Jeremy;WR;phi;a;dal;15.7;6500
16;2011;3681;Meachem, Robert;WR;nor;h;atl;15;5100
16;2011;3348;Stallworth, Donte';WR;was;h;min;14.4;4900
16;2011;3770;Jackson, DeSean;WR;phi;a;dal;14.2;6600
16;2011;3744;Simpson, Jerome;WR;cin;h;ari;12.7;4900
16;2011;3424;Burleson, Nate;WR;det;h;sdg;12.4;6000
16;2011;5074;Williams, Damian;WR;ten;h;jac;12.3;4900
16;2011;3610;Austin, Miles;WR;dal;h;phi;12;6700
16;2011;3758;Bess, Davone;WR;mia;a;nwe;11.4;4900
16;2011;3737;Johnson, Steve;WR;buf;h;den;11.2;6800
16;2011;3359;Branch, Deion;WR;nwe;h;mia;11.2;5800
16;2011;3527;Williams, Roy;WR;chi;a;gnb;11.1;4800
16;2011;3872;Crabtree, Michael;WR;sfo;a;sea;11;6300
16;2011;3978;Roberts, Andre;WR;ari;a;cin;10.5;5500
16;2011;3809;Wallace, Mike;WR;pit;h;stl;10.2;7800
16;2011;3577;Cribbs, Joshua;WR;cle;a;bal;9.8;4800
16;2011;3997;Thomas, Demaryius;WR;den;a;buf;9.6;5700
16;2011;3858;Hartline, Brian;WR;mia;a;nwe;9.2;5000
16;2011;3891;Bryant, Dez;WR;dal;h;phi;9.2;7300
16;2011;3581;Washington, Nate;WR;ten;h;jac;9.1;6300
16;2011;3848;Heyward-Bey, Darrius;WR;oak;a;kan;9;6200
16;2011;5136;Baldwin, Doug;WR;sea;h;sfo;8.7;5000
16;2011;3831;Dillard, Jarett;WR;jac;a;ten;8.6;4800
16;2011;3754;Garcon, Pierre;WR;ind;h;hou;8;6400
16;2011;3533;Copper, Terrance;WR;kan;h;oak;7.6;4500
16;2011;5137;Sanzenbacher, Dane;WR;chi;a;gnb;7.1;4500
16;2011;3586;Holmes, Santonio;WR;nyj;h;nyg;6.9;6400
16;2011;3885;Benn, Arrelious;WR;tam;a;car;6.9;4900
16;2011;5111;Kerley, Jeremy;WR;nyj;h;nyg;6.7;4600
16;2011;3300;Moss, Santana;WR;was;h;min;6.6;6400
16;2011;3863;Collie, Austin;WR;ind;h;hou;6.4;5000
16;2011;3604;Moore, Lance;WR;nor;h;atl;6.3;6000
16;2011;3458;Walter, Kevin;WR;hou;a;ind;6.2;5000
16;2011;3696;Breaston, Steve;WR;kan;h;oak;6.1;5700
16;2011;5090;Little, Greg;WR;cle;a;bal;6;5800
16;2011;5091;Green, A.J.;WR;cin;h;ari;6;7000
16;2011;5078;Williams, Mike;WR;tam;a;car;5.9;6300
16;2011;5121;Young, Titus;WR;det;h;sdg;5.9;5500
16;2011;3729;Doucet, Early;WR;ari;a;cin;5.7;5500
16;2011;3474;Brown, Antonio;WR;pit;h;stl;5.7;6800
16;2011;3967;Nelson, David;WR;buf;h;den;5.6;5100
16;2011;3880;Austin, Terrence;WR;was;h;min;5.4;4500
16;2011;3742;Bennett, Earl;WR;chi;a;gnb;5.4;4800
16;2011;3215;Ward, Hines;WR;pit;h;stl;5.2;4800
16;2011;3794;Stroughter, Sammie;WR;tam;a;car;5.2;4500
16;2011;3678;Jones, Jacoby;WR;hou;a;ind;5.2;4900
16;2011;3550;Jackson, Vincent;WR;sdg;a;det;5.1;7100
16;2011;3241;Burress, Plaxico;WR;nyj;h;nyg;4.9;5500
16;2011;5144;Lockette, Ricardo;WR;sea;h;sfo;4.9;
16;2011;3732;Weems, Eric;WR;atl;a;nor;4.8;4500
16;2011;5113;Smith, Torrey;WR;bal;h;cle;4.8;6000
16;2011;3609;Aromashodu, Devin;WR;min;a;was;4.6;4900
16;2011;3506;Henderson, Devery;WR;nor;h;atl;4.5;4500
16;2011;5123;Brown, Vincent;WR;sdg;a;det;4.4;4800
16;2011;3444;Lloyd, Brandon;WR;stl;a;pit;4.4;6700
16;2011;3810;Thomas, Mike;WR;jac;a;ten;4.1;4800
16;2011;3058;Driver, Donald;WR;gnb;h;chi;3.9;5300
16;2011;3328;Smith, Steve;WR;car;h;tam;3.7;7900
16;2011;5088;Alexander, Danario;WR;stl;a;pit;3.5;4900
16;2011;5126;Whalen, Ryan;WR;cin;h;ari;3.5;4500
16;2011;3898;Cooper, Riley;WR;phi;a;dal;3.3;4900
16;2011;5125;Cobb, Randall;WR;gnb;h;chi;3.2;4800
16;2011;3995;Tate, Golden;WR;sea;h;sfo;3.1;5000
16;2011;3498;Crayton, Patrick;WR;sdg;a;det;3;4800
16;2011;3630;Obomanu, Ben;WR;sea;h;sfo;3;4900
16;2011;3312;Houshmandzadeh, T.J.;WR;oak;a;kan;2.9;4800
16;2011;3808;Massaquoi, Mohamed;WR;cle;a;bal;2.7;4800
16;2011;3611;Avant, Jason;WR;phi;a;dal;2.5;4900
16;2011;3867;Nicks, Hakeem;WR;nyg;a;nyj;2.5;8100
16;2011;3846;Butler, Deon;WR;sea;h;sfo;2.3;4500
16;2011;3959;Mitchell, Carlton;WR;cle;a;bal;2.2;4500
16;2011;3682;Naanee, Legedu;WR;car;h;tam;2.2;4800
16;2011;3969;Parker, Preston;WR;tam;a;car;2.1;4900
16;2011;3314;Ochocinco, Chad;WR;nwe;h;mia;2;4700
16;2011;3615;Camarillo, Greg;WR;min;a;was;1.9;4500
16;2011;3589;Hagan, Derek;WR;buf;h;den;1.9;4700
16;2011;5072;West, Chastin;WR;jac;a;ten;1.9;4800
16;2011;3782;Thomas, Devin;WR;nyg;a;nyj;1.6;4500
16;2011;3727;Willis, Matt;WR;den;a;buf;1.6;4800
16;2011;3781;Hawkins, Lavelle;WR;ten;h;jac;1.5;5100
16;2011;5119;Baldwin, Jon;WR;kan;h;oak;1.5;4500
16;2011;1261;Smith, Brad;WR;buf;h;den;1.3;4800
16;2011;3889;Briscoe, Dezmon;WR;tam;a;car;1.1;5400
16;2011;3865;Armstrong, Anthony;WR;was;h;min;1.1;4800
16;2011;3685;Robinson, Laurent;WR;dal;h;phi;1;6600
16;2011;5076;Williams, Kyle;WR;sfo;a;sea;0.9;4900
16;2011;3799;Barden, Ramses;WR;nyg;a;nyj;0.9;4500
16;2011;5140;Hawkins, Andrew;WR;cin;h;ari;0.8;4600
16;2011;3731;Douglas, Harry;WR;atl;a;nor;0.8;4900
16;2011;3748;Royal, Eddie;WR;den;a;buf;0.7;4800
16;2011;3925;Hall, Chad;WR;phi;a;dal;0.2;4500
16;2011;3882;Banks, Brandon;WR;was;h;min;0.1;4600
16;2011;2656;Logan, Stefan;WR;det;h;sdg;0;4500
16;2011;3949;Mariani, Marc;WR;ten;h;jac;0;4500
16;2011;5143;Arceneaux, Emmanuel;WR;min;a;was;0;4500
16;2011;3820;Murphy, Louis;WR;oak;a;kan;0;5000
16;2011;3592;Stovall, Maurice;WR;det;h;sdg;0;4500
16;2011;3976;Reed, David;WR;bal;h;cle;0;4500
16;2011;3804;Turner, Patrick;WR;nyj;h;nyg;0;4500
16;2011;3497;Cotchery, Jerricho;WR;pit;h;stl;0;4800
16;2011;3752;Swain, Brett;WR;sfo;a;sea;0;4500
16;2011;5100;Maehl, Jeff;WR;hou;a;ind;0;4500
16;2011;5112;Pilares, Kealoha;WR;car;h;tam;0;4500
16;2011;5107;Gates, Edmond;WR;mia;a;nwe;0;4500
16;2011;3439;Johnson, Bryant;WR;hou;a;ind;0;4500
16;2011;3768;Schilens, Chaz;WR;oak;a;kan;0;4800
16;2011;3597;Davis, Rashied;WR;det;h;sdg;0;4500
16;2011;3902;Decker, Eric;WR;den;a;buf;0;5300
16;2011;5110;Paul, Niles;WR;was;h;min;0;4500
16;2011;3826;Edelman, Julian;WR;nwe;h;mia;0;4500
16;2011;3565;Roby, Courtney;WR;nor;h;atl;0;4500
16;2011;3654;Spurlock, Micheal;WR;tam;a;car;0;4500
16;2011;3862;Gibson, Brandon;WR;stl;a;pit;0;4800
16;2011;3778;Avery, Donnie;WR;ten;h;jac;0;4500
16;2011;3860;Tate, Brandon;WR;cin;h;ari;0;4500
16;2011;3934;Holley, Jesse;WR;dal;h;phi;0;4500
16;2011;3689;Stuckey, Chansi;WR;ari;a;cin;0;4500
16;2011;3958;Miller, Nick;WR;stl;a;pit;0;4500
16;2011;5105;Doss, Tandon;WR;bal;h;cle;0;4500
16;2011;3915;Goodman, Richard;WR;sdg;a;det;0;4500
16;2011;3901;Curry, Dominique;WR;stl;a;pit;0;4500
16;2011;3760;Slater, Matthew;WR;nwe;h;mia;0;4500
16;2011;3478;Osgood, Kassim;WR;jac;a;ten;0;4500
16;2011;3500;Evans, Lee;WR;bal;h;cle;0;4800
16;2011;3422;Battle, Arnaz;WR;pit;h;stl;0;4500
16;2011;3593;Hester, Devin;WR;chi;a;gnb;0;4800
16;2011;3907;Edwards, Armanti;WR;car;h;tam;0;4500
16;2011;5122;Jernigan, Jerrel;WR;nyg;a;nyj;0;4500
16;2011;5130;Harris, Dwayne;WR;dal;h;phi;0;4500
16;2011;4437;Cook, Jared;TE;ten;h;jac;26.9;4900
16;2011;4462;Pettigrew, Brandon;TE;det;h;sdg;18.5;5300
16;2011;4493;Gresham, Jermaine;TE;cin;h;ari;14.1;5300
16;2011;4492;Graham, Jimmy;TE;nor;h;atl;12.2;7400
16;2011;4363;Celek, Brent;TE;phi;a;dal;12.2;5600
16;2011;4443;Moore, Evan;TE;cle;a;bal;12;4800
16;2011;4420;Keller, Dustin;TE;nyj;h;nyg;11.7;5300
16;2011;4494;Gronkowski, Rob;TE;nwe;h;mia;11.3;7900
16;2011;4403;Davis, Kellen;TE;chi;a;gnb;9.6;4800
16;2011;4410;Finley, Jermichael;TE;gnb;h;chi;9.5;6200
16;2011;4537;Rudolph, Kyle;TE;min;a;was;9.3;4600
16;2011;4337;Fells, Daniel;TE;den;a;buf;9.2;4500
16;2011;4211;Shockey, Jeremy;TE;car;h;tam;8.4;5000
16;2011;4482;Dickson, Ed;TE;bal;h;cle;8.4;5100
16;2011;4323;Davis, Vernon;TE;sfo;a;sea;7.4;5800
16;2011;4294;Winslow, Kellen;TE;tam;a;car;7.3;5500
16;2011;4340;King, Jeff;TE;ari;a;cin;6.7;4500
16;2011;4051;Gonzalez, Tony;TE;atl;a;nor;6.6;6400
16;2011;4328;Scheffler, Tony;TE;det;h;sdg;6.2;4800
16;2011;4270;Gates, Antonio;TE;sdg;a;det;6;7300
16;2011;4306;Dreessen, Joel;TE;hou;a;ind;5.8;4900
16;2011;4498;Hernandez, Aaron;TE;nwe;h;mia;5.7;6900
16;2011;4370;Rosario, Dante;TE;den;a;buf;5.6;4500
16;2011;4262;Witten, Jason;TE;dal;h;phi;4.4;6400
16;2011;4407;Bennett, Martellus;TE;dal;h;phi;4.3;4500
16;2011;4469;Cloherty, Colin;TE;jac;a;ten;4.3;4500
16;2011;4177;Heap, Todd;TE;ari;a;cin;3.9;4800
16;2011;4532;Stocker, Luke;TE;tam;a;car;2.9;4500
16;2011;4512;Palmer, Michael;TE;atl;a;nor;2.9;4600
16;2011;4223;McMichael, Randy;TE;sdg;a;det;2.8;4500
16;2011;4468;Potter, Zach;TE;jac;a;ten;2.7;4500
16;2011;4474;Brock, Kevin;TE;buf;h;den;2.6;0
16;2011;4538;Kendricks, Lance;TE;stl;a;pit;2.3;4500
16;2011;4311;Miller, Heath;TE;pit;h;stl;2.3;4800
16;2011;4424;Stevens, Craig;TE;ten;h;jac;2.2;4500
16;2011;4485;Eldridge, Brody;TE;ind;h;hou;1.8;4500
16;2011;4325;Pope, Leonard;TE;kan;h;oak;1.8;4600
16;2011;4324;Lewis, Marcedes;TE;jac;a;ten;1.7;4800
16;2011;4539;Housler, Rob;TE;ari;a;cin;1.6;4500
16;2011;4411;Tamme, Jacob;TE;ind;h;hou;1.5;4900
16;2011;4475;Brockel, Richie;TE;car;h;tam;1.4;4700
16;2011;4542;Green, Virgil;TE;den;a;buf;1.4;4500
16;2011;4367;Miller, Zach;TE;sea;h;sfo;1.4;4600
16;2011;4495;Harbor, Clay;TE;phi;a;dal;1.4;4500
16;2011;4480;Crabtree, Tom;TE;gnb;h;chi;1.2;4500
16;2011;4145;Becht, Anthony;TE;kan;h;oak;1.1;4500
16;2011;4513;Paulsen, Logan;TE;was;h;min;1;4500
16;2011;4335;Daniels, Owen;TE;hou;a;ind;0.9;5300
16;2011;4533;Cameron, Jordan;TE;cle;a;bal;0.8;4500
16;2011;4450;Johnson, David;TE;pit;h;stl;0.7;4500
16;2011;4252;Lee, Donald;TE;cin;h;ari;0.5;4500
16;2011;4138;Zelenka, Joe;TE;atl;a;nor;0;4500
16;2011;4391;Harris, Clark;TE;cin;h;ari;0;4500
16;2011;4212;Graham, Daniel;TE;ten;h;jac;0;4500
16;2011;4171;Leach, Mike;TE;ari;a;cin;0;4500
16;2011;4186;Snow, Justin;TE;ind;h;hou;0;4500
16;2011;4431;Mulligan, Matthew;TE;nyj;h;nyg;0;4500
16;2011;4293;Wilson, Kris;TE;bal;h;cle;0;4500
16;2011;4237;Gilmore, John;TE;nor;h;atl;0;4600
16;2011;4319;Spach, Stephen;TE;stl;a;pit;0;4500
16;2011;4371;Spaeth, Matt;TE;chi;a;gnb;0;4500
16;2011;4548;Pianalto, Zack;TE;tam;a;car;0;4500
16;2011;4458;Pascoe, Bear;TE;nyg;a;nyj;0;4500
16;2011;4429;Beckum, Travis;TE;nyg;a;nyj;0;4800
16;2011;4375;Boss, Kevin;TE;oak;a;kan;0;4900
16;2011;4360;Walker, Delanie;TE;sfo;a;sea;0;4800
16;2011;2838;Taylor, Ryan;TE;gnb;h;chi;0;4600
16;2011;4368;Olsen, Greg;TE;car;h;tam;0;5000
16;2011;4433;Phillips, John;TE;dal;h;phi;0;4600
16;2011;5098;Ausberry, David;TE;oak;a;kan;0;4500
16;2011;4503;Mastrud, Jeron;TE;mia;a;nwe;0;4500
16;2011;4527;Saunders, Weslye;TE;pit;h;stl;0;4500
16;2011;4076;Kleinsasser, Jim;TE;min;a;was;0;4500
16;2011;4271;Heller, Will;TE;det;h;sdg;0;4500
16;2011;4457;Myers, Brandon;TE;oak;a;kan;0;4500
16;2011;4467;Sperry, Kory;TE;sdg;a;det;0;4500
16;2011;4286;Hartsock, Ben;TE;car;h;tam;0;4500
16;2011;4222;Peelle, Justin;TE;sfo;a;sea;0;4500
16;2011;4257;Shiancoe, Visanthe;TE;min;a;was;0;4900
16;2011;4459;Hill, Anthony;TE;ind;h;hou;0;4500
16;2011;4504;McCoy, Anthony;TE;sea;h;sfo;0;4500
16;2011;4516;Pitta, Dennis;TE;bal;h;cle;0;4800
16;2011;4456;Morrah, Cameron;TE;sea;h;sfo;0;4500
16;2011;4545;Gordon, Richard;TE;oak;a;kan;0;4500
16;2011;4155;Jennings, Brian;TE;sfo;a;sea;0;4500
16;2011;4536;Williams, D.J.;TE;gnb;h;chi;0;4500
